	id	posted_date	posted_days	review	review_rating
628	hanaro-restaurant-and-lounge-bethesda	2011-03-15		Shoot, there was no De La Soul or Tribe playing when I came in but I actually had a great time here on a Monday night. Kind of impressive for Bethesda.  We came in here hungry and ordered a boatload of sushi rolls and wine. I was so impressed by the bubbly friendliness of our waitress, I kind of wanted to give her a big hug when I left.   We ended up getting the following rolls:  Fire Cracker Roll ($15)  spicy tuna, salmon, tempura bits, spicy chili sauce   Dragon Roll ($16)  crab meat, avocado, tempura bits, tobiko, whole broiled eel on top w/eel sauce   White Russian Roll  ($14)  spicy tuna, cucumber, tempura bits, topped w/white tuna   Spicy Mango Roll ($14)  shrimp tempura, avocado, topped w/spicy tuna, sliced mangos, and pineapple sauce   All the rolls (they are kinda big in size) come on a huge white platter (great presentation) and are accompanied by a bowl of spicy mayo and eel sauce. In my opinion, the Spicy Mango Roll reigned supreme with its crunchy texture, and sweet and spicy texture. He was crying and wiping his nose cause maybe the spiciness got to him, but loved the Fire Cracker Roll.  In the end, there was actually an epic battle for the last piece, luckily I squezed a lemon wedge in his face and blinded him and grabbed it. Still winning...  Bottom line:  Pretty decent sushi, quiet hangout unless they have the awesome dj I heard about, great staff, nice overall date place, if you don't mind dished out major cash for the rolls/sushi. 	3.0
629	hanaro-restaurant-and-lounge-bethesda	2011-04-06		"Where else could you listen to old school hip hop and get 2 for 1 sake bombs ( as well as other food and drank specials) on a Friday night?!  Hanaro has ""Bang on the Bar Friday"" happy hour specials from 4-10pm.  From 4-9pm, they include: $2 domestic bottled beer and rail drinks, 2 for 1 saki bombs, $2.50 house wines, and 20% off all signature rolls and 20% off selected appeteasers.  From 9-10pm they have 2 for 1 sake bombs and 50% off select sake bottles.  These specials are only in their bar area.    The DJ came about 9pm and played some old school hip hop music that took me as far back as elementary school...whoa!  The crowd is mixed, the bartenders are friendly and fairly attentive, so why not?! "	4.0
630	hanaro-restaurant-and-lounge-bethesda	2012-07-05		"So far I have been here for lunch and happy hour.  For lunch I went with the eel bento box.  Pretty standard: miso, salad, ONE gyoza (one?), california roll, a wedge of cantalope, and some eel on rice.  Everything tasted good, but probably could have eaten another bento box without feeling very full.  I suppose I should be considering it a more reasonable portion size, but I didn't fight for parking in Bethesda just so I could have a reasonable amount of food.  I really don't do anything for a ""reasonable"" amount of food.    Happy hour was an excellent time.  They discount on certain sushi rolls and sake which led to a rowdy time with coworkers.  In this instance, I should probably give them bonus points for putting up with us, but we did end up dropping a record happy hour tab.  So even discount at Hanaro does not mean cheap necessarily.  Keep an eye on that bottom line. "	3.0
631	hanaro-restaurant-and-lounge-bethesda	2013-08-13		Closer to 3.5 stars, but in this case I have to round down.  I have eaten here 10+ times, mostly for lunch, as it is very close to my job.  I usually get the Bento Box with either the Hanaro or Maryland roll (both of which are delicious).   Last week I had the Hanaro roll, which is a cali roll topped with eel and avocado.  I love eel, but this one seemed to have a lot of tiny, hair-like bones in it.  It definitely threw me off.  Also, I usually substitute their ginger salad for seaweed salad for an extra $2 or so.  Last time I placed my order I was told I couldn't do that anymore, so I paid an extra $6 for a seaweed salad.   I would've said nevermind, but I REALLY wanted it!  So that was my $16 lunch.   Today, I ordered the Bento Box with the Maryland roll, which is a cali roll topped with spicy tuna and a yummy sauce. I officially like the MD roll much better than the Hanaro roll.  I passed on the $6 seaweed and got the ginger salad.  I love the dressing, but they literally give you about 5-6 small torn pieces of lettuce.  My colleague and I were laughing at how pathetic it looked.  They also give you a teeny tiny amount of miso soup.  The soup and salad are always like this and I wonder why they are so stingy with them--I would think in downtown Bethesda they would at least splurge on that part.   The sushi is wonderful, in my opinion, but they have several other areas they need to work on.  They do have a pretty awesome happy hour though! 	3.0
632	hanaro-restaurant-and-lounge-bethesda	2014-06-20		Place to be on Fridays. They have good music, great food, and good vibes! I absolutely love their server Melanie. She is the best! She even remembers my usual every time I go in. Their Bartender Matt is great! Literally the best bartender in the DMV. He makes the best drinks! Make sure you guys check them out when you go to Bethesda! 	5.0
633	hanaro-restaurant-and-lounge-bethesda	2012-06-17		This place may be my new favorite sushi spot in Bethesda! The calamari was so well seasoned, if I was not craving sushi so bad we would have ordered another round. My fiance and I ordered the Redskin Roll, Bethesda Roll, and the Hanaro Roll; all very very very good! For drinks I had the sake on the beach. I am not a fan of sake but this drink was so good! I love the dim, mello atmosphere and the music selection was enjoyable. We will be returning again sometime this summer :) 	4.0
634	hanaro-restaurant-and-lounge-bethesda	2013-06-14		A bit pricey for what it is, especially during lunch hours but the service and food were both great. I'd like to check out their happy hour though, it seems to have pretty good deals! 	4.0
635	hanaro-restaurant-and-lounge-bethesda	2013-07-22		The hype I've read about from several Yelpers about their Firecracker Roll is true! That thing is AMAZING.  We came here on a Sunday night and it was really slow- so no need to make reservations next time! The entrees were a bit pricey ($14 for a Pad Thai?! Really?!). I'm not entirely sure I would come back here any time soon. The sushi was very good quality but it comes with a hefty price tag. 	3.0
636	hanaro-restaurant-and-lounge-bethesda	2013-02-27		Our office is around the corner so we go here all the time, and have done so since it opened.  The ambience is nice. The bar has a nice corner view of downtown Bethesda, the dining room has either street window views or is near the sushi bar. Both bar and dining room have nice low key lighting.  The sushi has always been solid, and we order it about 3/4 of the time. We particularly love the Firecracker roll.  The other 1/4 of the time we get kitchen entrees, which are often very good and often Korean. The galbi is excellent, as is the steak.  You'll find some normal sushi restaurant entrees, but a few surpasses as well, such as the fish tacos, which aren't tacos, but very good, and quite interesting.  The staff has always been great to us, and many of them have been there for years.  They also have Sierra Nevada, which makes me happy. 	4.0
637	hanaro-restaurant-and-lounge-bethesda	2011-3-15		We have been there twice now and loved it bouth times! Loved the Salad with the Sesame/Onion dressing the rolls are great and i like the months specials- gives u something new every month.  Pricey but worth it. Staff is nice too :)	5.0
638	hanaro-restaurant-and-lounge-bethesda	2014-11-25		After my initial bad review and call to the restaurant, the manager responded by calling and offering me $20 off my next order.  Two weeks later I ordered take-out and was greeted by the manager who apologized for my prior experience.  Very thoughtful! The food was much better, however I did not reorder the drunken noodles.  I like the  sushi but its overpriced for its quality.  They have great customer service and ok food. 	3.0
639	hanaro-restaurant-and-lounge-bethesda	2013-12-31		I order sushi, roll and something else. It taste nothing. I'm not suggestion. The place is nice but the food is suck. 	2.0
640	hanaro-restaurant-and-lounge-bethesda	2013-07-10		This place rocks. Good food, good music, good service.  Try the seared tuna and rockshrimp. All the special rolls are good. 	5.0
641	hanaro-restaurant-and-lounge-bethesda	2013-05-18		Decor and service was okay.  I tried the cherry blossom roll and it was decent but not worthy of the $15 price tag.  I also had the spicy salmon and tuna sashimi and was not overly impressed.    I'm sure there's better deals out there.  Right now, I don't plan to go back. 	2.0
642	hanaro-restaurant-and-lounge-bethesda	2014-04-18		Great spot for some awesome sushi! Also turns into a good little spot for late night. Blackfinn may be closed but this place is right next door. Try the spider or Redskins roll. I sat in the back and ate at the sushi bar. The sushi chef knows how to make anything. 	5.0
643	hanaro-restaurant-and-lounge-bethesda	2013-05-31		"~3.5 stars~  I swung by here for happy hour on Memorial Day and predictably, there wasn't much of a scene going on that day.  But that was fine for a quiet chat and some reduced-price grub and drinks.  Unfortunately, the drinks that were on special were mostly made up of crappy American beers.  The only drinkable one was Sierra Nevada, so that's what I stuck with.  I ordered one of their specialty rolls (which were the only kind of rolls reduced for happy hour) and their ""Asian-style"" chicken wings.  My Spider roll was pretty good, but hard to eat since it was so fat.  The chicken wings were very tasty, but were was the spice?  They had all the other elements of being great, but needed some spiciness to complete them, so ultimately, they were kind of a letdown.  Still, those drummies were plenty big and meaty.  Yes, this is the only place I know where you can get happy hour sushi, which is cool.  But ultimately, the reduced prices were the prices that should have been before applying happy hour deals.  In other words, the place is no great value for happy hour, even in Bethesda. "	3.0
644	hanaro-restaurant-and-lounge-bethesda	2014-01-06		went there for lunch today and it was very disappointing.  Ordered the bi bim bap dinner option since that was the one that came in a hot stone pot.  Asked for my egg to be fried rather than raw and my bi bim bap came out in a cold bowl.  Asked the waiter and he said because I wanted a fried egg he gave me the lunch option.  Wow thanks for telling me beforehand and the bigger question is, why couldn't the fried egg be put in the hot bi bim bap??  Friend ordered a kalbi bento box and it wasn't kalbi but bulgogi.  Other friend ordered salmon bento box and it came out with a piece of fish you could barely call salmon, 3 pieces of California roll and seriously, they put a ball of rice next to the California roll, I guess it was to fill out the box.  Wont be going back here.  Go to Raku instead where they really know how to prepare a bento box and the food is as described in the menu. 	1.0
645	hanaro-restaurant-and-lounge-bethesda	2014-10-02		Order takeout every other week - the food is great. Didn't rate it a 5 -- as the greeting when you walk into the place definitely needs to improve. 	4.0
646	hanaro-restaurant-and-lounge-bethesda	2012-05-12		This is my new favorite sushi spot in the DMV area.  We went at happy hour on a Thursday and the place was still pretty empty, and we were seated right away.  We got some hot sake, Tsingtao (beer), edamame, rock shrimp tempura, Redskin's rolls, and Baltimore rolls.  The service was perfect - our waiter was so attentive he replaced our white plate because he noticed a water spot!  Any time we needed anything he was around, but he didn't bother our conversation.  The edimame came out first and made for a big appetizer.  The beans had just the right amount of salt to taste.  Next came rock shrimp tempura, which tasted great!  This was also small-entree sized, and came with subtle sweet and spicy glaze.  The rolls came out together on a platter with plenty of wasabi and ginger.  We mixed up a sauce out of the soy on the table and the wasabi in the mixing dishes they provide, and dug in (or as much digging as can be done with chopsticks).  The rolls were some of the best I've had in the DMV.  I barely used any wasabi - I usually use it to mask the unbalanced fish taste, but these were fine.  I can't really rank the sake, because it's the first I've ever had.  It smooth, with less bite than a beer and a good warm flavor to it.  The Tsingtao was good for a light beer - I'm not a fan, but I wanted to try something new.  Both were served with the appetizers.  Their happy hour menu has some choice selections (the waiter can describe them all) and is very fairly priced.  I'll definitely be back here for some happy hour sushi! 	5.0
647	hanaro-restaurant-and-lounge-bethesda	2013-03-03		"This is totally playing it ""safe"" sushi. Solid, but nothing to write home about. We went there for ""date night"" Friday evening. My beau has been there for happy hour before and said it was nothing spectacular or anything.  The wait staff was cordial and aesthetically speaking the ambiance was your standard sushi ""lounge"" fare.  Might come back-but not anytime soon. "	3.0
648	hanaro-restaurant-and-lounge-bethesda	2011-08-22		Came here for lunch to day with my younger sister.   I rate the chicken katsu 4 stars. It came nicely breaded and crispy. However, the rest of the lunch was mediocre. I ordered the chicken katsu bento box ($9.95), which came with 3 California rolls, 2 pieces of gyoza, a house salad, the katsu, a miso soup, and a slice of watermelon &amp; a piece of orange. It was a huge portion - well worth the $10. However, the chicken katsu was the only star of the bento box. The miso soup was overly salty, the dressing on the house salad underwhelming, and the CA rolls stale. I enjoyed the two pieces of gyoza.  My little sister's shrimp tempura udon ($12) was disappointing. The broth was rather bland, but the tempura was nicely fried. Service was friendly. Overall, just A-OK. 	3.0
649	hanaro-restaurant-and-lounge-bethesda	2011-06-18		Surprise, surprise. I just found the best katsu in the DMV area.  4.25* for the chicken-katsu I tried.  The cuts are thin, and the katsu is deep fried. VERY crispy and well breaded.  I can't believe that SOME restaurant in this area FINALLY got it right.  $12 for this in Bethesda is a monster bargain.    The restaurant serves sushi, rolls, pan-asian, thai, and chinese dishes (which I don't recommend at all).  Many of their rolls are insanely priced (going up to 16-20$) and I really don't recommend them (even though I didn't try them, there is no way I could justify the costs)  Be warned that the high star rating is based ONLY on the katsu.  Peace out. 	4.0
650	hanaro-restaurant-and-lounge-bethesda	2011-03-26		Alright alright not the best night to review because the NCAA tournament was going on...a fight almost started that I had the pleasure of standing next to and assisting on calming everyone down.  Past that it was an awesome night with great tunes pumping from the DJ and decent drinks flowing from the bar..  We ate sushi a little later in the night despite eating a full meal at Relic before hand because we had that late night urge to munch on something and I had to try it out so I could speak to it!  We could only order simple rolls though as you can't order anything fried or tempura flaked.  Spicy Tuna and Yellowtail with Jalapeno here we come.  Didn't disappoint I was pleasantly quenched of my late night munchiness. 	4.0
651	hanaro-restaurant-and-lounge-bethesda	2012-09-20		I came here for dinner on a Wednesday night. We sat near the bar area. It's a nice, comfy ambiance inside. On the other side, there are more tables for dining as well. I ordered the Redskins Roll and Baltimore Roll. The colors were on point with each team colors lol I would say both were pretty good. The Redskins roll had a nice spiciness to it, which I liked. We also ordered a bottle of Saki which was good priced.   I would definitely be back here. I could see this location as a good happy hour spot, and a date spot. I wonder how the bar is at night. I really liked the ambiance. I would recommend this location for sure. 	4.0
652	hanaro-restaurant-and-lounge-bethesda	2014-09-07		One of the best spots in old town Bethesda.  I work close and must say you can't go wrong with the bento boxes or the salad with Ahi Tuna.  There is not a bad bite here.  Please enjoy. 	4.0
653	hanaro-restaurant-and-lounge-bethesda	2013-12-30		Delicious sushi! Expensive, yes, but go during happy hour and get lots of $3 off rolls! The spicy tuna was also really good - not mushy and leftover like some spicy tuna rolls can be. Loved it. Check in on Yelp and sub the free edamame for a miso soup! 	4.0
654	hanaro-restaurant-and-lounge-bethesda	2013-09-15		"This is a nice chic, Bethesda restaurant. In terms of sushi offerings, it's not amazing if you seriously love sushi like I do. The selection is pretty limited, with lots of 'cooked' rolls. I'd kinda describe it as a place for ""beginner sushi eaters"", but the atmosphere and service all make it a really nice experience, thus the word Lounge in its name. :) What this place does well is their presentation. Magnificent. They even made the additional takeout order I had very pretty.  We had the fish taco appetizers, which were good, but could've used more salt or flavor. Then we had a variety of rolls. All the rolls were good, particularly the redskins roll. Then we had tempura icecream. That was a really nice treat.  As some other reviewers mentioned, how did I miss this place before?  Definitely glad I found it. "	4.0
655	hanaro-restaurant-and-lounge-bethesda	2011-04-20		Cute cocktails (lychee martini is my favorite) and some inventive specialty sushi rolls. While it's not the most authentic sushi place around, the sushi still tastes pretty good! :). My personal favorite roll is the spicy mango roll.   Fun to go for Happy Hour and on Friday nights.   I.LOVE.HANARO. 	4.0
656	hanaro-restaurant-and-lounge-bethesda	2012-10-18		Bethesda has many sushi restaurants, and they are pretty much the same.  Hanaro is a little better than the rest.  They have the Redskins roll which has eel and a spicy tobiko sauce (I think).  The service was very good (as it usually is in Bethesda). 	3.0
657	hanaro-restaurant-and-lounge-bethesda	2009-05-22		Note: This place is now called Hanaro.  Great Happy Hour deals until 7pm: 1/2 price drinks and 25% off certain rolls and appetizers.  The Dragon Roll here is TO DIE FOR. The tempura shrimp roll was also very flavorful. Beautiful presentation. Friendly staff. Outdoor seating. (Just try not to sit next to the annoying girls who are clearly taking too much advantage of Happy Hour... Some of the staff was super-dooper friendly/loud/annoying with them... - probably the reason for my deduction of one star.) 	3.0
658	hanaro-restaurant-and-lounge-bethesda	2014-9-14		I ordered takeout and it was terrible.  The spicy tuna roll was ok but the drunken noodles were disgusting.  This is traditionally a very spicy dish, which is why I ordered it but there wasn't even a hint of spice.  The noodles were so soggy you couldn't pick them up with chopsticks or a fork. The dish was so flavorless and mushy I couldn't bring myself to eat it.   What a waste of money- at $15 dollars- which is higher than every other restaurant that serves this dish- it was NOT worth it.	1.0
659	hanaro-restaurant-and-lounge-bethesda	2012-04-19		Very mediocre Pan Asian restaurant.  Sushi looked average, and the chicken teriyaki at Panda Express is better than what I got here. 	2.0
660	hanaro-restaurant-and-lounge-bethesda	2014-01-29		Had a fantastic business lunch with a very patient waitress (Katrina?) who must have refilled our drinks 12 times.  I've spent extensive time in Korea and Japan.  I'd give the sushi and Miso a 9/10 and the BiBimBap a 7/10.  I left my notebook on the table and when I called the same  professional waitress was trying to Google me to return it.  Wow.  To the manager - if I mistook her name please reach out to me for clarification.  Finally, it was a value!  Two meals, Miso soup, hot tea and a tuna roll for $35. 	5.0
661	hanaro-restaurant-and-lounge-bethesda	2013-11-18		Awesome rolls and great service! The dancing crab and phoenix roll are really good. 	5.0
662	hanaro-restaurant-and-lounge-bethesda	2012-12-14		Great place to go for Happy Hour!  Their HH menu offers a good variety at an affordable price. My brother and I once ordered just about every  sushi HH Special except for two rolls.  Yes, we went just a LITTLE overboard with our ordering, but we finished every piece of sushi and it was well worth the overstuffed, fat guilty feeling afterwards. 	4.0
663	hanaro-restaurant-and-lounge-bethesda	2010-04-04		"Sushi and hip-hop? Yes, please!  Both raw. Both full of flavor. Both at Hanaro.  I would never have thought that I would find some of the best hip hop in Bethesda at a laid back sushi bar. Apparently, Friday night is when the DJ really brings it, but I was more than impressed by the laid back tunes of Mos Def, De La Soul, Tribe Called Quest and the like.  I was also surprised to find that the they serve food late night. I believe hot foods stop being served around 11pm, but I was able to still order sushi after that. At $6, my spicy tuna roll was a little above average in taste and price, but the novelty of late night sushi itself was enough to satisfy me.  Although the restaurant is small, there was just enough room for a mellow, but fun and diverse crowd that seemed eager to ""Bang The Bar"" as one of the Hanaro shirts for sale indicated.  Sake bombs are welcomed and encouraged. "	4.0
664	hanaro-restaurant-and-lounge-bethesda	2014-03-06		ok..I had a living social..from reading the other review, there was a Groupon offer as well. Am beginning to think that when restaurants that have been around for awhile start offering deals on social media; their business is going downhill.  But I had the coupon which was expiring so I went..my second visit to Hanaro; first time the happy hour crowd was booming, bar area packed on a weekend nite, so we went to the restaurant area.  Wasn't blown away, but ok..my second visit, using the coupon worth $40.00..which bought us 2 specialty rolls, a sake and tea...really ...the rolls were 14.00 and 16.00... and tinyyyy! usually specialty rolls are about 30 pc larger than a typical roll..Hanaro's specialty roll is the size of a regular roll at other sushi joints at half the cost.... service was good, I must say...but their prices are not worth me venturing into Bethesda, and paying for parking to boot.... 	2.0
665	hanaro-restaurant-and-lounge-bethesda	2012-03-24		I like the happy hour specials here. From 5-7 its cheap sushi. Of course like all sushi places with happy hour sushi it is not as fresh as menu ordered fish. Still a good deal. They have two saki bombs for $5. Good place for drinks at the very least. For regular sushi o would not recommend. I would try a more traditional place like satsuma down the street. $3 Tuna, Salmon, California rolls. $6 hanaro and certain other special rolls. 	4.0
666	hanaro-restaurant-and-lounge-bethesda	2013-02-21		I have been going to Hanaro sushi for last 1 year. I used to looove their sushi.  But last 4 times i went, I have to say their food quality  has downgraded and service is crap.  Dont spend your money for this low grade sushi. 	2.0
667	hanaro-restaurant-and-lounge-bethesda	2014-05-30		Matt is the greatest bartender ever he knows his drinks and is a hard worker and herry is the nicest and friendliest waiter I have ever met I will only come back when they are working 	5.0
668	hanaro-restaurant-and-lounge-bethesda	2010-08-16		Unfortunately, my first experience was on a Monday night so there was no live hip hop happening. However, I was in the area and had been meaning to try this place out. And believe me..... no regrets no regrets.   This review is only for the sushi. We were just in the mood for some rolls and ordered the Seaweed Salad, Bethesda Roll (Tuna, Salmon, Avocado), Hanaro Roll (California topped with Eel, Avocado, Unagi Wasabi Sauce), Spicy Salmon and Shrimp Tempura. I don't normally care for the super special roll combination so I kept it more simplified. I liked them all A LOT minus the Shrimp Tempura roll which I thought was mediocre.   I loved that the fish was fresh and delicious. The rice wasn't rolled on too thick. Rolls were drenched in sauces, perfect if you ask me. I am definitely planning on returning but on an infamous Friday night. 	4.0
669	hanaro-restaurant-and-lounge-bethesda	2013-04-25		Firecracker sushi was on point 	5.0
670	hanaro-restaurant-and-lounge-bethesda	2012-06-14		We were four plus a 3 year old.  Everyone enjoyed the food, except that one of us was surprised that the sashimi did not come with rice and he had to order it separately.  The service was friendly. But attention to details was missing.   The only male in our group reported to the staff that the men's room was very dirty. 	3.0
671	hanaro-restaurant-and-lounge-bethesda	2013-08-13		"When this place opened, we loved it.  We'd go for sushi happy hour on Fridays and enjoy the varied and creative sushi rolls at a discount.  At some point the menu changed along with the quality.  It is now just an ""OK"" place, no longer our favorite sushi in Bethesda.  Actually we just don't go there anymore, now we only go to Satsuma for sushi.  It's a shame, because we really loved Hanaro and used to recommend this place a lot to friends. "	3.0
672	hanaro-restaurant-and-lounge-bethesda	2013-06-14		Yummy fresh sushi! Great happy hour deals! Will return. 	4.0
673	hanaro-restaurant-and-lounge-bethesda	2012-11-06		Good sushi.  Kind of expensive.  I went there with a friend on a Saturday night and we were seated right away without a reservation.  It's pretty big inside so it's a good option for dinner in Bethesda. They also have a nice big bar area which is popular on the weekend.  It's worth checking out for a martini or if you're craving sushi. 	3.0
674	hanaro-restaurant-and-lounge-bethesda	2011-09-21		"This place is a little gem off the main street in Bethesda.   The place is trendy, clean, at not overly expensive like usual sushi spots. They serve good food &amp; have awesome happy hour prices.  The Firecracker roll was amazing! Had the perfect amount of ""kick"" to it with spicy tuna, fresh salmon, and a large scoop of shredded crab on top!  Totally recommend this place. "	5.0
675	hanaro-restaurant-and-lounge-bethesda	2014-10-21		"way overpriced.  used to be one of best quality sushi places around but staff is arrogant and now overpriced.  i picked up take out last week and the prices were 20% more than advertised online on their own website  when i complained they basically said ""too bad.""  i had experience with them in past where the chef was unwilling to change simple thing about a dish.  nigiri is now $6 for 2 pieces of simple stuff (salmon, tuna, etc).  settle down guys, you're not Kaz and a poor man's sushi ko. "	2.0
676	hanaro-restaurant-and-lounge-bethesda	2012-01-30		my friends and i just finished a workout at the gym close by so we decided to get some food. the food was pretty decent good in bethesda. just average if anywhere else.. i liked the decoration of the place and the service was good.. here's what we ordered:  hawaiian tuna poki seafood pancake hanaro sampler oden soup fire cracker roll hibachi baltimore roll banana tempura 	4.0
677	hanaro-restaurant-and-lounge-bethesda	2012-01-12		Speaking ONLY for the Happy Hour - - Bottom Line: This place is great! The drink specials are fantastic and they accompany it with delectable sushi! There are a number of good spots to enjoy in downtown Bethesda, but Hanaro is definitely one of my go-to's when in the area for afterwork antics!  Looking forward to trying them out for dinner someday. 	5.0
678	hanaro-restaurant-and-lounge-bethesda	2011-10-19		Best food. Best drinks. Best service. Best atmosphere. Best owner.  'nuff said. 	5.0
679	hanaro-restaurant-and-lounge-bethesda	2013-10-21		very impressed the food was great I will be back soon.  they have asahi beer and the waiter herry is the greatest waiter very kind and friendly and knowledgeable of the menu.  I definitely recommend going there for a great meal and a great experience  jayc	5.0
680	hanaro-restaurant-and-lounge-bethesda	2009-11-25		"This place is really good. It seems like a fusion sushi restaurant so dont mix it up with something like Tako Grille. I thought it's biggest DOWN fall were the prices. It is ridiculously expensive, for no reason at all. I have been to better sushi fusion restaurants than this. I hope the owner doesn't end up loosing this place bc you can only eat here so many times. I plan on saving and making sure I eat something filling before I go back again, otherwise I'll end up washing the dishes with this pricey sushi.. j/k   I love how they have special sushi rolls with names like the, Redskins, White russian, etc. I had the green tree roll and I loved it. We also had the friend shrimp with this red sauce and it was pretty good and the dragon kiss martini.  This restaurant doesnt make me see butterflies but i'm still trying to give it another chance before I make my final thoughts on it.  One thing I will say is that the DJ on Friday and Saturday nights is the best in town. I mean, he plays all the oldschool jams you love. It's almost as if he knew ""that "" was your favorite song.  The enviorment is great as well and the bartenders who are really nice and friendly.. (aren't they all) not really, some can be real D-bags!   Looking forward to my next sushi night at Hanaro's  and still crossing my fingers about the prices.. haha "	3.0
681	hanaro-restaurant-and-lounge-bethesda	2014-03-10		This isn't your typical Asian restaurant.  The food is presented in reasonably sized portions beautifully.  The rolls are artistic and the main courses updated for modern tastes.  The dining room was too cold and too well-worn, but the kitchen was cranking some really good food. 	4.0
682	hanaro-restaurant-and-lounge-bethesda	2013-01-10		"Last night (1/9) was our first trip to Hanaro. Great ambiance right from the time we got in. The bar was not crowded and we were immediately seated in a booth. Server was super helpful as well. My girlfriend and I do our ""date night"" every Wednesday, and Hanaro is one of a few places we have found that does half-off bottles of wine on Wednesdays! Got the house cabernet, which was actually really good. Definitely try the seaweed salad for an app and the Phoenix Roll, it's delicious. The only down side was our proximity to the bar, it got a bit loud toward the end of our meal, but that's just happy hour crowd. Enjoy! "	4.0
683	hanaro-restaurant-and-lounge-bethesda	2011-12-13		Definitely a staple in the downtown Bethesda area.  Admittedly I started going here for their after hours music and bar area on the weekend nights.  Ironically, the DJ that plays here spins some of the best hip-hop probably in the DC Metro area, it's almost like being transported back into the 90's.  Their bar staff is always on point and has never let me down regardless of the shoulder to shoulder action trying to get a drink.  On the flip side, I can be picky about my sushi, and while participating in some weekend antics, I decided to get a plate of their sushi beforehand.  While a bit on the spendy side, I definitely didn't mind that for the quality.  Good size of sashimi and awesome rolls made this place a great sushi go to. 	5.0
684	hanaro-restaurant-and-lounge-bethesda	2011-03-02		"Holy monkey balls this place is over-priced.  And that is saying a lot considering it is in Bethesda.  You cannot find a Chef's Special roll that costs less than 14 dollars and they are only six pieces!    Anyway, my lunch consisted of two items: miso soup and a sushi roll.  The Miso soup was overpriced as well and was not very good.  My biggest gripe though, was the sushi roll I got, the Spicy Bonito Roll.  First of all, I got tricked because the ""Special"" roll part of the menu did not tell  you how many pieces you got.  I figured, since it was a 14 dollar roll, I would be getting 8+ pieces or at least large pieces.  False.  The roll consisted of about 2 feet piled bonito shavings and 6 tiny sushi pieces.  That would be okay, I guess, if the Bonito shavings did not smell like tire rubber and taste very similar.  After the first piece, I attempted to rid my lunch of this disgusting garnish, but unfortunately the taste lingered in my roll.  I had to force this disgusting travesty of a roll down though, since I mortgaged my house to pay for it.  Even with out the bonito on it it was still terrible.  To put the sweet cherry on the top, the lingering taste of the meal terrorized my mouth up until I had dinner later that night.  Lastly, let me know if you see our waiter, because I did not.  There were about 3 people in the whole place and our waiter stopped by our table to only get our orders, drop our food off, and deal with the check.  I could have used some more water to wash down that rice-wrapped turd you tried to pass as sushi. "	1.0
685	hanaro-restaurant-and-lounge-bethesda	2011-04-15		"For a sushi place in d/town Bethesda this place is pretty good.  Sushi wise I had the Redskins roll and another ""experimental"" roll.  They were actually pretty good.  This is coming from a guy that learned how to eat fish in Japan.  I know about the difference between people who eat real sushi and Americans eating ""PF Chang"" sushi.  This place has actual Japanese people making the food.    Music wise they have Jewish guys spinning rap music.  No lie, best music I've ever heard in Bethesda.  We usually bring the crew to party here, so I'm not sure how it is when we're not there.   Overall good place.  Food is good for Bethesda and the bar scene is great. "	5.0
686	hanaro-restaurant-and-lounge-bethesda	2011-01-15		Hadn't been here in a while but been meaning to try their January Special of the Month!...... and it rocked! PIC POSTED 4 killer spicy crunchy tuna shrimp tempura with cucumber and eel rolls $13 and also tried their Hanaro wings PIC POSTED $10 and those 4 big azzzz wings were meaty and spicy and delic! The seafood pancake $12 sounded great and looked great from pic but kinda flavorless......more sauce on side or something needed.    Wes and Mark and barkeep Kell (I'm on point Kell :)))))) good peeps and treat the regulars as good as the not so regular.   It's a nice family run and hip place that's made its mark in Bethesda.....now must go back during H.Hour when my bill won't be $71   :((((((( 	5.0
687	hanaro-restaurant-and-lounge-bethesda	2014-02-08		This place if so effing great! I got shrimp pad Thai and vegetable tempura sushi. So good. Service was impeccable and so was the food. I'm really glad there's a good Asian restaurant in Bethesda that delivers. All of the other delivery Chinese Japanese and thai restaurants don't compare. 	5.0
688	hanaro-restaurant-and-lounge-bethesda	2011-08-07		"Hanaro is a great find in Bethesda! I walked in on a Sunday night and was immediately seated. I know it's much more busy on a Thursday or Friday night but I've never had a problem getting in. We started with the Hawaiian Poki (Tuna) and it was perfect for two. We decided to order a variety of rolls for dinner which were all amazing! We ordered the Hanaro Roll, Maryland Roll, Redskins Roll, and the August roll of the month, Tuna Picante Roll. We were stuffed and happy heading home! I did get Pad Thai to go for lunch/dinner tomorrow so I'm excited for round 2 of Hanaro.  From my past visits I can tell you the bar area gets packed after dinner on weekends. If you like Saki Bombs this is a place where you can ""bang on the bar"" to make your saki drop so it can get rowdy if groups are taking saki bombs but it's all in good fun. There is a private dining area upstairs for groups, call ahead to reserve the room. There is meter parking available on the street or there is a metered parking garage a block away on St. Elmo St. Hanaro is a wonderful restaruant with great prices for Bethesda! Oh if you take a picture in their photo screen next to the door your picture will be posted on their facebook page so SMILE! "	4.0
